row_id,x,y,accuracy,time,place_id,frequency,time in mins,time in hrs
16998,0.1584,5.3516,58,567230,3548089644,0.0000017629532993671,9453.83333333333,393.909722222222
16999,2.6464,1.8549,47,355396,5710882471,0.00000281376267600086,5923.26666666667,246.802777777778
17000,9.9419,1.9292,67,493261,1844540942,0.00000202732427660001,8221.01666666667,342.542361111111
17001,4.6781,2.1816,21,582012,5436411788,0.00000171817763207631,9700.2,404.175
17002,5.477,4.7879,159,63631,2985758274,0.0000157156103157266,1060.51666666667,44.1881944444444
17003,6.4816,6.2747,1,322182,1977053855,0.000003103835720183,5369.7,223.7375
17004,5.3052,1.7035,78,782081,3560324819,0.00000127863993627259,13034.6833333333,543.111805555556
17005,2.5762,0.225,61,723438,9053688988,0.0000013822884614853,12057.3,502.3875
17006,6.4273,8.3852,70,501582,6205929325,0.00000199369195864285,8359.7,348.320833333333
17007,1.002,1.1633,29,766661,7144338993,0.00000130435746698997,12777.6833333333,532.403472222222
17008,1.4105,7.4909,73,352778,8559821982,0.00000283464388368889,5879.63333333333,244.984722222222
17009,5.1611,9.9506,15,179527,1715739082,0.00000557019278437227,2992.11666666667,124.671527777778
17010,4.5454,4.2251,5,504415,3791366657,0.00000198249457292111,8406.91666666667,350.288194444444
17011,3.2974,2.8305,11,319296,3297280127,0.00000313189015834837,5321.6,221.733333333333
17012,6.3168,0.8784,27,406868,1214612346,0.00000245779958119095,6781.13333333333,282.547222222222
17013,7.0233,0.2284,45,741776,2163526750,0.00000134811587325554,12362.9333333333,515.122222222222
17014,8.0448,1.7927,62,745019,1620838738,0.00000134224764737544,12416.9833333333,517.374305555556
17015,7.9108,1.0483,64,658794,8229347714,0.0000015179251784321,10979.9,457.495833333333
17016,5.0953,9.9245,10,288926,5988964603,0.00000346109384409849,4815.43333333333,200.643055555556
17017,1.4917,4.3789,51,678870,5555242815,0.00000147303607465347,11314.5,471.4375
17018,5.2006,0.2778,65,342828,8342104038,0.00000291691460440804,5713.8,238.075
17019,9.0623,7.0433,65,611816,4667206728,0.00000163447833989304,10196.9333333333,424.872222222222
17020,1.7015,5.1068,165,600939,1752203139,0.00000166406240899659,10015.65,417.31875
17021,0.7693,2.1311,68,672846,4356023482,0.00000148622418800141,11214.1,467.254166666667
17022,4.8617,9.55,199,607851,4295240213,0.00000164514000964052,10130.85,422.11875
17023,7.0384,7.0177,65,519914,6811102964,0.00000192339502302304,8665.23333333333,361.051388888889
17024,8.0449,9.7702,15,296998,2860401031,0.0000033670260405794,4949.96666666667,206.248611111111
17025,0.7449,6.0406,8,357511,3133234233,0.00000279711673207258,5958.51666666667,248.271527777778
17026,3.4116,9.5974,71,340164,1114875182,0.00000293975846944415,5669.4,236.225
17027,0.7804,9.081,57,566411,8523065625,0.00000176550243551061,9440.18333333333,393.340972222222
17028,8.115,2.6847,63,404303,5187162742,0.00000247339248039218,6738.38333333333,280.765972222222
17029,2.0277,6.0041,70,703204,3953576012,0.00000142206244560611,11720.0666666667,488.336111111111
17030,0.7478,7.8457,11,694353,6333384800,0.00000144018964417234,11572.55,482.189583333333
17031,3.0075,0.2842,167,681703,9402337192,0.00000146691447741905,11361.7166666667,473.404861111111
17032,9.3172,1.3028,169,135856,2096977960,0.00000736073489577199,2264.26666666667,94.3444444444445
17033,2.0536,8.1749,165,331742,5251301507,0.00000301439070120756,5529.03333333333,230.376388888889
17034,1.9095,0.4186,72,463840,6654024668,0.00000215591583304588,7730.66666666667,322.111111111111
17035,1.6134,7.3022,105,221750,4347870726,0.00000450958286358512,3695.83333333333,153.993055555556
17036,0.8488,4.0232,33,365163,9031132995,0.00000273850307944671,6086.05,253.585416666667
17037,9.298,1.7778,109,494680,8516734099,0.00000202150885420878,8244.66666666667,343.527777777778
17038,2.6931,8.5895,65,746765,3299689218,0.00000133910935836575,12446.0833333333,518.586805555556
17039,8.3309,2.5981,56,109143,8579240689,0.0000091622916723931,1819.05,75.79375
17040,0.7907,8.0613,63,759282,7093030538,0.00000131703372396554,12654.7,527.279166666667
17041,0.8005,8.9337,68,597107,6314260331,0.00000167474171295932,9951.78333333333,414.657638888889
17042,8.663,9.2171,65,656351,7731751644,0.000001523575038356,10939.1833333333,455.799305555556
17043,7.6441,0.2623,166,354175,6562746465,0.00000282346297734171,5902.91666666667,245.954861111111
17044,9.194,4.5932,90,750850,4694414744,0.00000133182393287607,12514.1666666667,521.423611111111
17045,2.7888,0.2218,62,286334,2698968403,0.00000349242493032612,4772.23333333333,198.843055555556
17046,0.513,8.6713,18,514618,5905647751,0.00000194318892848676,8576.96666666667,357.373611111111
17047,6.1001,0.3855,10,37708,7827675053,0.0000265195714437255,628.466666666667,26.1861111111111
17048,7.3412,2.0501,145,661563,8337121046,0.0000015115718382074,11026.05,459.41875
17049,4.6699,9.8253,38,579762,8001707505,0.00000172484571255101,9662.7,402.6125
17050,0.1364,8.099,94,25518,9105038604,0.0000391880241398229,425.3,17.7208333333333
17051,6.0922,2.8088,74,724430,7015614324,0.00000138039562138509,12073.8333333333,503.076388888889
17052,8.1477,6.1111,22,487899,7674503377,0.00000204960452880617,8131.65,338.81875
17053,6.5009,9.7505,47,584755,4798698303,0.00000171011791263008,9745.91666666667,406.079861111111
17054,8.2095,5.314,809,709700,5001231095,0.00000140904607580668,11828.3333333333,492.847222222222
17055,6.3305,6.1239,67,433764,9561616223,0.00000230540109368228,7229.4,301.225
17056,7.0997,0.2646,56,11827,6824056612,0.0000845522955948254,197.116666666667,8.21319444444444
17057,4.6722,4.4932,156,209420,7888497036,0.00000477509311431573,3490.33333333333,145.430555555556
17058,8.5445,7.6123,64,153150,8005836828,0.00000652954619653934,2552.5,106.354166666667
17059,9.4436,8.6773,154,612710,5307165253,0.0000016320934863149,10211.8333333333,425.493055555556
17060,5.7897,2.3349,70,282188,4941940572,0.00000354373679958042,4703.13333333333,195.963888888889
17061,1.6856,9.7736,42,64435,1490765940,0.0000155195157911073,1073.91666666667,44.7465277777778
17062,8.5163,5.6602,59,291401,8992795203,0.00000343169721449137,4856.68333333333,202.361805555556
17063,4.7526,8.8441,56,602344,9111251755,0.00000166018089331014,10039.0666666667,418.294444444444
17064,3.1166,8.1266,52,769848,1887834382,0.00000129895771632842,12830.8,534.616666666667
17065,5.139,9.0827,62,126708,1887067668,0.00000789216150519304,2111.8,87.9916666666667
17066,5.6131,0.1571,79,249167,4907745271,0.00000401337255736113,4152.78333333333,173.032638888889
17067,0.1131,3.622,162,93902,5883259918,0.0000106494004387553,1565.03333333333,65.2097222222222
17068,4.4589,4.3106,69,771241,1873830864,0.00000129661156499719,12854.0166666667,535.584027777778
17069,5.1718,0.8933,28,722253,7178276617,0.00000138455638121268,12037.55,501.564583333333
17070,7.2235,6.2453,14,170754,8211523124,0.00000585637818147745,2845.9,118.579166666667
17071,4.4554,0.661,10,60588,3476266512,0.0000165049184657028,1009.8,42.075
17072,1.5128,4.9085,264,474166,2197915988,0.00000210896605830026,7902.76666666667,329.281944444444
17073,2.8826,7.2714,242,93595,8553631583,0.0000106843314279609,1559.91666666667,64.9965277777778
17074,9.7763,0.4051,26,365526,3172061152,0.00000273578350103686,6092.1,253.8375
17075,9.3494,1.5227,75,60907,7114182461,0.0000164184740670202,1015.11666666667,42.2965277777778
17076,6.8081,6.002,8,364992,9908710385,0.00000273978607750307,6083.2,253.466666666667
17077,7.4552,0.2431,301,701796,6581853509,0.0000014249155025107,11696.6,487.358333333333
17078,1.8259,0.7243,65,518006,4801318788,0.00000193047956973471,8633.43333333333,359.726388888889
17079,1.8083,6.6305,70,114269,3779808276,0.00000875127987468167,1904.48333333333,79.3534722222222
17080,0.2835,9.1682,5,744266,7157352160,0.00000134360564636837,12404.4333333333,516.851388888889
17081,2.8202,1.3991,193,644916,5433862778,0.00000155058953414088,10748.6,447.858333333333
17082,2.8126,6.5617,63,736511,2007884808,0.00000135775297313957,12275.1833333333,511.465972222222
17083,1.1251,5.231,63,330759,2283336033,0.00000302334932685127,5512.65,229.69375
17084,9.3165,8.3412,165,434924,4972304678,0.00000229925228315752,7248.73333333333,302.030555555556
17085,7.6433,6.9599,62,421778,1849961373,0.00000237091550531322,7029.63333333333,292.901388888889
17086,7.7281,4.2987,61,379960,2217185751,0.00000263185598484051,6332.66666666667,263.861111111111
17087,4.6885,7.718,74,280917,9235311712,0.00000355977032361872,4681.95,195.08125
17088,2.3584,1.8581,45,315847,6301898861,0.00000316608991062128,5264.11666666667,219.338194444444
17089,4.4431,4.3944,60,36830,3052977595,0.0000271517784414879,613.833333333333,25.5763888888889
17090,0.7961,7.5785,60,517611,9490424744,0.00000193195275989112,8626.85,359.452083333333
17091,0.4497,1.1017,57,610317,1496485145,0.00000163849278325854,10171.95,423.83125
17092,5.9836,7.2798,70,592873,5692946084,0.00000168670187375711,9881.21666666667,411.717361111111
17093,6.9096,7.2958,164,395480,4640054792,0.00000252857287347021,6591.33333333333,274.638888888889
17094,6.7522,5.4494,69,712702,9198218214,0.00000140311097765967,11878.3666666667,494.931944444445
17095,2.5121,9.1128,144,98982,6736207497,0.0000101028469822796,1649.7,68.7375
17096,6.2696,0.5081,174,294547,4583409546,0.00000339504391489304,4909.11666666667,204.546527777778
17097,4.1735,0.7786,190,59326,2727030616,0.000016856015912079,988.766666666667,41.1986111111111
17098,0.9465,6.062,9,9684,9663960620,0.000103263114415531,161.4,6.725
17099,2.7448,8.7753,12,302786,8954310452,0.00000330266260659344,5046.43333333333,210.268055555556
17100,0.7683,5.5739,67,184577,7935761995,0.00000541779311615207,3076.28333333333,128.178472222222
17101,5.9077,7.8198,15,761413,7929419504,0.00000131334768384569,12690.2166666667,528.759027777778
17102,2.3937,5.1943,12,360095,2910231225,0.00000277704494647246,6001.58333333333,250.065972222222
17103,0.4214,2.4042,177,362431,1276640770,0.00000275914587880176,6040.51666666667,251.688194444444
17104,4.5283,2.7672,67,93067,8318996392,0.0000107449471885846,1551.11666666667,64.6298611111111
17105,1.3777,8.1906,512,723452,9735896021,0.00000138226171190349,12057.5333333333,502.397222222222
17106,2.0244,3.1665,8,298720,3263014393,0.0000033476164970541,4978.66666666667,207.444444444444
17107,4.6246,1.0496,53,207882,4940990840,0.00000481042129669717,3464.7,144.3625
17108,9.6197,4.8496,70,226344,3534572017,0.00000441805393560245,3772.4,157.183333333333
17109,0.3635,9.6651,61,566362,1253631228,0.00000176565518166826,9439.36666666667,393.306944444444
17110,8.2036,2.4069,6,255757,5947103064,0.0000039099614086809,4262.61666666667,177.609027777778
17111,0.7043,3.8676,10,298805,7646043073,0.00000334666421244624,4980.08333333333,207.503472222222
17112,6.1505,2.9684,69,741629,9930520335,0.00000134838308642192,12360.4833333333,515.020138888889
17113,1.1871,3.9065,166,687109,7855170490,0.00000145537316495636,11451.8166666667,477.159027777778
17114,3.1104,0.6249,70,761813,4205935670,0.00000131265809325911,12696.8833333333,529.036805555556
17115,5.922,4.0586,201,212133,6954343417,0.00000471402374925165,3535.55,147.314583333333
17116,1.9077,8.9368,13,330113,9068369613,0.00000302926573627818,5501.88333333333,229.245138888889
17117,3.16,5.8924,235,233934,2774738621,0.00000427470996092915,3898.9,162.454166666667
17118,2.9212,0.4597,176,252332,9041353860,0.00000396303282976396,4205.53333333333,175.230555555556
17119,1.8723,0.8575,351,691566,8850629895,0.00000144599358557245,11526.1,480.254166666667
17120,9.5377,6.8209,66,459467,7000410059,0.00000217643486909832,7657.78333333333,319.074305555556
17121,9.2638,0.3281,69,313396,5033815798,0.00000319085119146383,5223.26666666667,217.636111111111
17122,7.3089,6.1302,113,333048,9174391869,0.00000300257020009128,5550.8,231.283333333333
17123,8.8927,9.1174,936,477589,4757183764,0.0000020938505702602,7959.81666666667,331.659027777778
17124,1.3142,8.7457,65,673766,1292540554,0.00000148419480947391,11229.4333333333,467.893055555556
17125,7.2367,3.751,65,662975,4826233163,0.00000150835250197971,11049.5833333333,460.399305555556
17126,1.9814,0.5426,64,171724,2781463844,0.00000582329785003843,2862.06666666667,119.252777777778
17127,1.7258,0.842,8,41404,6380354240,0.0000241522558206936,690.066666666667,28.7527777777778
17128,2.0235,5.5675,17,61807,7368100295,0.000016179397155662,1030.11666666667,42.9215277777778
17129,2.4551,3.6294,139,463569,5169719910,0.00000215717617010628,7726.15,321.922916666667
17130,7.2712,2.5455,43,527824,9925777800,0.00000189457091757859,8797.06666666667,366.544444444444
17131,7.5151,0.5854,8,77313,4440021045,0.0000129344353472249,1288.55,53.6895833333333
17132,4.3996,6.3958,31,597505,1687204205,0.00000167362616212417,9958.41666666667,414.934027777778
17133,1.7082,9.7288,19,697719,4699635628,0.00000143324174918556,11628.65,484.527083333333
17134,7.6538,4.3628,68,546913,6211393328,0.00000182844437780781,9115.21666666667,379.800694444444
17135,7.4699,8.6042,62,520522,1075577967,0.00000192114838565901,8675.36666666667,361.473611111111
17136,4.5904,3.252,59,446514,3129500974,0.00000223957143561008,7441.9,310.079166666667
17137,9.0082,2.1063,33,376934,2572779836,0.00000265298434208641,6282.23333333333,261.759722222222
17138,0.9255,6.0623,65,185893,9851451894,0.00000537943870936507,3098.21666666667,129.092361111111
17139,5.8769,8.4877,157,535833,6496852758,0.0000018662531049786,8930.55,372.10625
17140,1.6013,2.8643,86,665647,2764120485,0.0000015022977644307,11094.1166666667,462.254861111111
17141,7.162,4.534,101,556885,2575755732,0.00000179570288300098,9281.41666666667,386.725694444444
17142,8.8739,5.1898,65,181606,1629811175,0.000005506425999141,3026.76666666667,126.115277777778
17143,3.1939,6.3428,75,608507,8295507377,0.00000164336646907924,10141.7833333333,422.574305555556
17144,8.6577,7.6794,31,500765,3632961607,0.00000199694467464779,8346.08333333333,347.753472222222
17145,8.2057,5.694,10,133546,5218890251,0.00000748805654980307,2225.76666666667,92.7402777777778
17146,0.7116,2.169,18,233277,2463210131,0.00000428674922945683,3887.95,161.997916666667
17147,5.0242,7.9541,7,577330,9062985866,0.00000173211161727262,9622.16666666667,400.923611111111
17148,8.6356,5.4496,7,163174,8000383722,0.00000612842732298038,2719.56666666667,113.315277777778
17149,2.1072,5.6993,69,335642,9086875193,0.00000297936491857396,5594.03333333333,233.084722222222
17150,8.566,0.7515,5,209308,2809261870,0.00000477764825042521,3488.46666666667,145.352777777778
17151,8.3545,8.1544,9,777846,5484516781,0.00000128560152009524,12964.1,540.170833333333
17152,1.8801,2.9823,17,102412,5808406392,0.00000976448072491505,1706.86666666667,71.1194444444444
17153,0.9534,0.815,63,470958,9944058635,0.00000212333159220143,7849.3,327.054166666667
17154,5.9632,1.1796,163,413234,5303857400,0.0000024199364040713,6887.23333333333,286.968055555556
17155,5.2607,5.5724,58,322112,1568192381,0.00000310451023246573,5368.53333333333,223.688888888889
17156,4.1912,6.5462,62,448825,7687228359,0.00000222803988191389,7480.41666666667,311.684027777778
17157,4.2667,5.0984,75,28728,4041826556,0.0000348092453355611,478.8,19.95
17158,7.8043,4.055,6,657930,3075938594,0.00000151991853236667,10965.5,456.895833333333
17159,1.8605,8.3939,32,560298,5664682074,0.00000178476453601476,9338.3,389.095833333333
17160,7.5111,5.9527,37,742057,9829186083,0.0000013476053726331,12367.6166666667,515.317361111111
17161,7.2022,0.1153,74,83388,1049824674,0.0000119921331606466,1389.8,57.9083333333333
17162,5.3704,0.9915,27,559419,5836872842,0.00000178756888843604,9323.65,388.485416666667
17163,4.4276,3.5061,73,734611,8189774887,0.00000136126466932839,12243.5166666667,510.146527777778
17164,7.3155,0.5765,16,602581,4349609094,0.00000165952793068484,10043.0166666667,418.459027777778
17165,6.9176,6.0131,61,42228,8941152453,0.0000236809699725301,703.8,29.325
17166,7.7001,8.7561,67,473253,9009800635,0.00000211303467701208,7887.55,328.647916666667
17167,6.4599,0.0192,89,465496,3448859134,0.00000214824617182532,7758.26666666667,323.261111111111
17168,1.6269,8.1812,12,114508,8607353836,0.00000873301428721137,1908.46666666667,79.5194444444445
17169,1.9229,9.9668,70,708249,5984069724,0.00000141193280894149,11804.15,491.839583333333
17170,9.8531,1.321,45,732052,8581614916,0.0000013660231786813,12200.8666666667,508.369444444444
17171,1.6503,3.3429,4,373025,5563938726,0.00000268078547014275,6217.08333333333,259.045138888889
17172,2.4048,9.2487,60,603867,9767573793,0.00000165599378671131,10064.45,419.352083333333
17173,2.6249,3.3104,59,455362,7823994482,0.00000219605500678581,7589.36666666667,316.223611111111
17174,5.3476,9.5321,67,396894,1728125238,0.00000251956441770347,6614.9,275.620833333333
17175,1.5394,8.1627,66,576901,7566609012,0.0000017333996647605,9615.01666666667,400.625694444444
17176,8.2763,6.9029,156,483790,1742922365,0.00000206701254676616,8063.16666666667,335.965277777778
17177,3.7669,6.795,7,653831,7264334307,0.00000152944721189421,10897.1833333333,454.049305555556
17178,3.583,7.3499,95,445609,4996009090,0.0000022441198449762,7426.81666666667,309.450694444444
17179,5.8528,1.3414,80,83339,3554414550,0.0000119991840554842,1388.98333333333,57.8743055555556
17180,5.2437,8.4041,58,379463,5308357552,0.00000263530304667385,6324.38333333333,263.515972222222
17181,0.216,7.6119,64,159435,9104465487,0.00000627214852447706,2657.25,110.71875
17182,5.1356,3.1034,4,184584,6087203636,0.00000541758765656828,3076.4,128.183333333333
17183,3.3439,8.9063,24,325507,4094839162,0.00000307213055325999,5425.11666666667,226.046527777778
17184,0.7455,9.6161,33,37167,5378954380,0.000026905588290688,619.45,25.8104166666667
17185,4.6261,4.6117,781,255739,7637549971,0.00000391023660841718,4262.31666666667,177.596527777778
17186,6.8114,7.8104,59,61033,7919673452,0.0000163845788344011,1017.21666666667,42.3840277777778
17187,1.5166,9.4677,55,649103,1360791650,0.00000154058754927954,10818.3833333333,450.765972222222
17188,0.4729,5.1393,990,228201,1777130702,0.00000438210174363828,3803.35,158.472916666667
17189,5.2941,1.7246,28,356960,8243208869,0.0000028014343343792,5949.33333333333,247.888888888889
17190,1.463,4.5108,175,765769,5786878389,0.00000130587683753195,12762.8166666667,531.784027777778
17191,6.7077,7.6292,165,72313,9911418600,0.0000138287721433214,1205.21666666667,50.2173611111111
17192,5.7521,6.6881,9,37782,9847089277,0.0000264676300884019,629.7,26.2375
17193,7.2876,9.4777,55,571976,3920195083,0.00000174832510454984,9532.93333333333,397.205555555556
17194,9.5414,8.8673,56,219177,2059290651,0.00000456252252745498,3652.95,152.20625
17195,5.7901,9.3363,66,332384,3464810000,0.00000300856840281121,5539.73333333333,230.822222222222
17196,8.992,3.8569,53,338698,3486987855,0.00000295248274273837,5644.96666666667,235.206944444444
17197,3.2656,8.25,62,323555,1081242821,0.00000309066464743243,5392.58333333333,224.690972222222
17198,4.0427,3.7574,81,500113,7282107688,0.00000199954810212892,8335.21666666667,347.300694444444
17199,5.4533,5.7553,73,567316,4564714555,0.00000176268605151274,9455.26666666667,393.969444444444
17200,1.2855,4.5898,79,296766,5654194003,0.00000336965824926036,4946.1,206.0875
17201,8.0032,0.4142,67,497875,3238506245,0.00000200853627918654,8297.91666666667,345.746527777778
17202,7.4622,1.8451,31,559597,1202517273,0.00000178700028770705,9326.61666666667,388.609027777778
17203,4.6039,5.2457,61,487515,1793429320,0.00000205121893685323,8125.25,338.552083333333
17204,8.2755,3.7382,27,784792,7001615505,0.00000127422297882751,13079.8666666667,544.994444444444
17205,9.5435,2.2772,41,56107,5815713345,0.0000178230880282318,935.116666666667,38.9631944444444
17206,2.6313,8.4617,10,718614,9185077558,0.0000013915676566279,11976.9,499.0375
17207,6.1644,2.7149,65,65655,8721845111,0.0000152311324346965,1094.25,45.59375
17208,1.448,5.6334,66,185254,7344993068,0.00000539799410539044,3087.56666666667,128.648611111111
17209,7.3595,3.6878,76,169047,6343532266,0.00000591551462019438,2817.45,117.39375
17210,2.0011,6.2106,202,459123,3676213146,0.00000217806557284214,7652.05,318.835416666667
17211,0.0613,2.9295,59,211359,6797199517,0.00000473128657875936,3522.65,146.777083333333
17212,9.5586,5.9078,62,284313,3988459573,0.00000351725035436297,4738.55,197.439583333333
17213,7.0284,0.4128,25,722946,3911418508,0.00000138322917617637,12049.1,502.045833333333
17214,6.3583,9.7367,75,413145,8014631762,0.00000242045770855269,6885.75,286.90625
17215,3.5987,6.0485,61,113261,1412860641,0.00000882916449616373,1887.68333333333,78.6534722222222
17216,3.9717,4.5889,11,719094,5964333688,0.00000139063877601537,11984.9,499.370833333333
17217,2.7021,5.7084,162,626053,7200203912,0.00000159730885404271,10434.2166666667,434.759027777778
17218,9.4748,6.2787,198,550016,4727489871,0.00000181812892715848,9166.93333333333,381.955555555556
17219,7.8172,6.7785,119,444153,2635150923,0.00000225147640565301,7402.55,308.439583333333
17220,5.4915,4.3066,57,282286,9516655162,0.00000354250653592456,4704.76666666667,196.031944444444
17221,3.7321,3.5089,74,675285,4025858000,0.00000148085623107281,11254.75,468.947916666667
17222,8.5347,3.3122,76,516183,4272692683,0.00000193729743133734,8603.05,358.460416666667
17223,3.3976,9.1239,36,397237,6971774950,0.00000251738886357515,6620.61666666667,275.859027777778
17224,1.2297,5.2942,34,641895,8886900476,0.00000155788719338833,10698.25,445.760416666667
17225,4.0656,7.6607,62,453269,8550504550,0.00000220619543802907,7554.48333333333,314.770138888889
17226,8.9753,2.0636,65,596240,1288240927,0.00000167717697571448,9937.33333333333,414.055555555556
17227,7.3785,3.8936,186,674580,2295871251,0.00000148240386610928,11243,468.458333333333
17228,2.8835,5.5075,92,140666,3877117401,0.00000710903843146176,2344.43333333333,97.6847222222222
17229,4.5935,2.8257,81,6268,9446201153,0.000159540523292916,104.466666666667,4.35277777777778
17230,2.556,3.1266,60,608695,4571139064,0.00000164285890306311,10144.9166666667,422.704861111111
17231,7.5133,3.542,74,262633,4781241544,0.0000038075946282455,4377.21666666667,182.384027777778
17232,4.5423,8.2803,75,551008,2675349855,0.00000181485568267611,9183.46666666667,382.644444444444
17233,4.9554,3.1775,55,606256,1623323150,0.00000164946821144863,10104.2666666667,421.011111111111
17234,5.0935,0.2838,69,504253,6405169427,0.00000198313148360049,8404.21666666667,350.175694444444
17235,0.6479,0.7413,16,520225,6635157126,0.00000192224518237301,8670.41666666667,361.267361111111
17236,8.0102,9.8473,83,541087,2697007445,0.00000184813163132731,9018.11666666667,375.754861111111
17237,3.381,2.5065,65,219012,7700351712,0.00000456595985608095,3650.2,152.091666666667
17238,0.929,3.4445,118,616704,1304057847,0.00000162152345371523,10278.4,428.266666666667
17239,0.7203,8.762,22,416645,8394083365,0.00000240012480648994,6944.08333333333,289.336805555556
17240,1.5391,4.8069,165,712670,7502904212,0.00000140317397954172,11877.8333333333,494.909722222222
17241,2.6842,2.1281,29,687996,1245748975,0.00000145349682265595,11466.6,477.775
17242,5.6637,1.2949,8,325699,6685245460,0.00000307031952815329,5428.31666666667,226.179861111111
17243,7.2309,6.5722,12,261288,3156287256,0.00000382719451333395,4354.8,181.45
17244,3.0037,3.7613,7,439926,2575569565,0.00000227310956842742,7332.1,305.504166666667
17245,2.2968,9.4969,69,491000,2641344728,0.00000203665987780041,8183.33333333333,340.972222222222
17246,9.7946,1.8893,52,104785,9892499262,0.00000954335067042039,1746.41666666667,72.7673611111111
17247,1.9848,3.3024,65,736170,8189035218,0.0000013583818954861,12269.5,511.229166666667
17248,7.747,7.4236,10,357929,6963494702,0.00000279385017699041,5965.48333333333,248.561805555556
17249,6.0185,8.846,29,611635,9051696715,0.0000016349620280069,10193.9166666667,424.746527777778
17250,6.4201,5.0033,67,679441,1679593543,0.00000147179813994151,11324.0166666667,471.834027777778
17251,4.5593,7.6082,74,119980,9808662657,0.00000833472245374229,1999.66666666667,83.3194444444444
17252,8.7707,0.899,168,342526,9304004426,0.00000291948640395182,5708.76666666667,237.865277777778
17253,8.799,7.2881,156,580452,8223082750,0.00000172279533880493,9674.2,403.091666666667
17254,5.4387,9.2678,47,335604,5058334729,0.00000297970226814937,5593.4,233.058333333333
17255,3.7459,8.2383,5,316095,2689704972,0.00000316360587797972,5268.25,219.510416666667
17256,2.3107,5.9619,5,235624,5754109576,0.00000424404984212135,3927.06666666667,163.627777777778
17257,3.2506,8.2639,71,770431,8129178888,0.00000129797476996642,12840.5166666667,535.021527777778
17258,9.3861,4.6567,73,43761,4086800971,0.0000228513973629487,729.35,30.3895833333333
17259,2.522,2.5071,13,622855,8775961434,0.00000160551011069992,10380.9166666667,432.538194444444
17260,3.1816,4.8247,42,531709,7886008096,0.00000188072799219122,8861.81666666667,369.242361111111
17261,8.1474,2.2124,88,342493,7946582171,0.00000291976770328153,5708.21666666667,237.842361111111
17262,1.7462,3.0613,9,516153,7691485322,0.00000193741003152166,8602.55,358.439583333333
17263,1.6925,7.8783,8,397584,4793468392,0.00000251519175821965,6626.4,276.1
17264,1.2073,6.653,62,445317,1368198904,0.00000224559134279626,7421.95,309.247916666667
17265,9.6636,2.8539,71,646524,5776480151,0.0000015467329905773,10775.4,448.975
17266,2.679,5.4821,167,248249,9297190477,0.00000402821360811121,4137.48333333333,172.395138888889
17267,1.1047,1.7432,148,508181,4689752381,0.00000196780281041597,8469.68333333333,352.903472222222
17268,7.9582,8.3302,69,537832,6202943172,0.00000185931666393967,8963.86666666667,373.494444444444
17269,8.9374,4.1377,65,137248,8192256628,0.00000728608067148519,2287.46666666667,95.3111111111111
17270,8.3943,2.3803,159,697789,4789589518,0.00000143309797087658,11629.8166666667,484.575694444444
17271,1.2388,5.3434,65,527703,4694727009,0.00000189500533444002,8795.05,366.460416666667
17272,0.9487,8.1467,53,563456,6885113404,0.00000177476147205816,9390.93333333333,391.288888888889
17273,2.6519,0.3183,74,559453,1695010652,0.00000178746025135266,9324.21666666667,388.509027777778
17274,0.8259,0.5297,14,148695,9122350140,0.00000672517569521504,2478.25,103.260416666667
17275,9.0205,1.9279,43,585714,8389425217,0.00000170731790600873,9761.9,406.745833333333
17276,1.1388,2.7992,4,500873,9438275247,0.00000199651408640514,8347.88333333333,347.828472222222
17277,3.3826,9.5112,62,722669,5045438866,0.00000138375936978063,12044.4833333333,501.853472222222
17278,0.3019,2.5404,65,321514,1319653589,0.00000311028446661732,5358.56666666667,223.273611111111
17279,5.4913,0.1059,62,508002,2657387854,0.00000196849618702289,8466.7,352.779166666667
17280,9.7331,6.772,55,239525,4049536463,0.00000417492954806388,3992.08333333333,166.336805555556
17281,6.738,7.8781,162,458310,5205785983,0.00000218192926185333,7638.5,318.270833333333
17282,5.4483,0.4891,14,51897,5892485386,0.0000192689365473919,864.95,36.0395833333333
17283,7.9501,5.4817,638,569785,5077654916,0.00000175504795668542,9496.41666666667,395.684027777778
17284,9.622,1.577,383,690581,8594782852,0.00000144805605714608,11509.6833333333,479.570138888889
17285,7.3269,6.6873,49,385103,5826819242,0.00000259670789373233,6418.38333333333,267.432638888889
17286,3.9751,3.3321,122,674979,5185287873,0.00000148152757345043,11249.65,468.735416666667
17287,1.2148,5.2838,55,230139,5176943873,0.00000434520007473744,3835.65,159.81875
17288,7.5095,1.3142,167,91277,2487294333,0.0000109556624341291,1521.28333333333,63.3868055555556
17289,6.7118,7.363,79,723048,3491651477,0.00000138303404476605,12050.8,502.116666666667
17290,2.3919,0.0159,8,760301,6999471521,0.00000131526855811054,12671.6833333333,527.986805555556
17291,4.8971,9.6103,78,151745,4785636396,0.00000659000296550134,2529.08333333333,105.378472222222
17292,6.659,4.8548,132,655026,3539020196,0.00000152665695712842,10917.1,454.879166666667
17293,9.6868,6.548,5,340936,5290793907,0.00000293310181383016,5682.26666666667,236.761111111111
17294,8.0759,7.5675,197,483181,8344755658,0.00000206961780368019,8053.01666666667,335.542361111111
17295,1.0256,7.0876,60,374996,7620054866,0.00000266669511141452,6249.93333333333,260.413888888889
17296,6.2324,8.0334,75,511931,6111835865,0.00000195338824958832,8532.18333333333,355.507638888889
17297,0.0947,7.6437,62,401349,7595875252,0.00000249159708881796,6689.15,278.714583333333
